team_name,user_name,draft_position,draft_id
Fake Team 75387,Fake User 75387,7,7539
Fake Team 75388,Fake User 75388,8,7539
Fake Team 75389,Fake User 75389,9,7539
Fake Team 75390,Fake User 75390,10,7539
Fake Team 75391,Fake User 75391,1,7540
Fake Team 75392,Fake User 75392,2,7540
Fake Team 75393,Fake User 75393,3,7540
Fake Team 75394,Fake User 75394,4,7540
Fake Team 75395,Fake User 75395,5,7540
Fake Team 75396,Fake User 75396,6,7540
Fake Team 75397,Fake User 75397,7,7540
Fake Team 75398,Fake User 75398,8,7540
Fake Team 75399,Fake User 75399,9,7540
Fake Team 75400,Fake User 75400,10,7540
Fake Team 75401,Fake User 75401,1,7541
Fake Team 75402,Fake User 75402,2,7541
Fake Team 75403,Fake User 75403,3,7541
Fake Team 75404,Fake User 75404,4,7541
Fake Team 75405,Fake User 75405,5,7541
Fake Team 75406,Fake User 75406,6,7541
Fake Team 75407,Fake User 75407,7,7541
Fake Team 75408,Fake User 75408,8,7541
Fake Team 75409,Fake User 75409,9,7541
Fake Team 75410,Fake User 75410,10,7541
Fake Team 75411,Fake User 75411,1,7542
Fake Team 75412,Fake User 75412,2,7542
Fake Team 75413,Fake User 75413,3,7542
Fake Team 75414,Fake User 75414,4,7542
Fake Team 75415,Fake User 75415,5,7542
Fake Team 75416,Fake User 75416,6,7542
Fake Team 75417,Fake User 75417,7,7542
Fake Team 75418,Fake User 75418,8,7542
Fake Team 75419,Fake User 75419,9,7542
Fake Team 75420,Fake User 75420,10,7542
Fake Team 75421,Fake User 75421,1,7543
Fake Team 75422,Fake User 75422,2,7543
Fake Team 75423,Fake User 75423,3,7543
Fake Team 75424,Fake User 75424,4,7543
Fake Team 75425,Fake User 75425,5,7543
Fake Team 75426,Fake User 75426,6,7543
Fake Team 75427,Fake User 75427,7,7543
Fake Team 75428,Fake User 75428,8,7543
Fake Team 75429,Fake User 75429,9,7543
Fake Team 75430,Fake User 75430,10,7543
Fake Team 75431,Fake User 75431,1,7544
Fake Team 75432,Fake User 75432,2,7544
Fake Team 75433,Fake User 75433,3,7544
Fake Team 75434,Fake User 75434,4,7544
Fake Team 75435,Fake User 75435,5,7544
Fake Team 75436,Fake User 75436,6,7544
Fake Team 75437,Fake User 75437,7,7544
Fake Team 75438,Fake User 75438,8,7544
Fake Team 75439,Fake User 75439,9,7544
Fake Team 75440,Fake User 75440,10,7544
Fake Team 75441,Fake User 75441,1,7545
Fake Team 75442,Fake User 75442,2,7545
Fake Team 75443,Fake User 75443,3,7545
Fake Team 75444,Fake User 75444,4,7545
Fake Team 75445,Fake User 75445,5,7545
Fake Team 75446,Fake User 75446,6,7545
Fake Team 75447,Fake User 75447,7,7545
Fake Team 75448,Fake User 75448,8,7545
Fake Team 75449,Fake User 75449,9,7545
Fake Team 75450,Fake User 75450,10,7545
Fake Team 75451,Fake User 75451,1,7546
Fake Team 75452,Fake User 75452,2,7546
Fake Team 75453,Fake User 75453,3,7546
Fake Team 75454,Fake User 75454,4,7546
Fake Team 75455,Fake User 75455,5,7546
Fake Team 75456,Fake User 75456,6,7546
Fake Team 75457,Fake User 75457,7,7546
Fake Team 75458,Fake User 75458,8,7546
Fake Team 75459,Fake User 75459,9,7546
Fake Team 75460,Fake User 75460,10,7546
Fake Team 75461,Fake User 75461,1,7547
Fake Team 75462,Fake User 75462,2,7547
Fake Team 75463,Fake User 75463,3,7547
Fake Team 75464,Fake User 75464,4,7547
Fake Team 75465,Fake User 75465,5,7547
Fake Team 75466,Fake User 75466,6,7547
Fake Team 75467,Fake User 75467,7,7547
Fake Team 75468,Fake User 75468,8,7547
Fake Team 75469,Fake User 75469,9,7547
Fake Team 75470,Fake User 75470,10,7547
Fake Team 75471,Fake User 75471,1,7548
Fake Team 75472,Fake User 75472,2,7548
Fake Team 75473,Fake User 75473,3,7548
Fake Team 75474,Fake User 75474,4,7548
Fake Team 75475,Fake User 75475,5,7548
Fake Team 75476,Fake User 75476,6,7548
Fake Team 75477,Fake User 75477,7,7548
Fake Team 75478,Fake User 75478,8,7548
Fake Team 75479,Fake User 75479,9,7548
Fake Team 75480,Fake User 75480,10,7548
Fake Team 75481,Fake User 75481,1,7549
Fake Team 75482,Fake User 75482,2,7549
Fake Team 75483,Fake User 75483,3,7549
Fake Team 75484,Fake User 75484,4,7549
Fake Team 75485,Fake User 75485,5,7549
Fake Team 75486,Fake User 75486,6,7549
Fake Team 75487,Fake User 75487,7,7549
Fake Team 75488,Fake User 75488,8,7549
Fake Team 75489,Fake User 75489,9,7549
Fake Team 75490,Fake User 75490,10,7549
Fake Team 75491,Fake User 75491,1,7550
Fake Team 75492,Fake User 75492,2,7550
Fake Team 75493,Fake User 75493,3,7550
Fake Team 75494,Fake User 75494,4,7550
Fake Team 75495,Fake User 75495,5,7550
Fake Team 75496,Fake User 75496,6,7550
Fake Team 75497,Fake User 75497,7,7550
Fake Team 75498,Fake User 75498,8,7550
Fake Team 75499,Fake User 75499,9,7550
Fake Team 75500,Fake User 75500,10,7550
Fake Team 75501,Fake User 75501,1,7551
Fake Team 75502,Fake User 75502,2,7551
Fake Team 75503,Fake User 75503,3,7551
Fake Team 75504,Fake User 75504,4,7551
Fake Team 75505,Fake User 75505,5,7551
Fake Team 75506,Fake User 75506,6,7551
Fake Team 75507,Fake User 75507,7,7551
Fake Team 75508,Fake User 75508,8,7551
Fake Team 75509,Fake User 75509,9,7551
Fake Team 75510,Fake User 75510,10,7551
Fake Team 75511,Fake User 75511,1,7552
Fake Team 75512,Fake User 75512,2,7552
Fake Team 75513,Fake User 75513,3,7552
Fake Team 75514,Fake User 75514,4,7552
Fake Team 75515,Fake User 75515,5,7552
Fake Team 75516,Fake User 75516,6,7552
Fake Team 75517,Fake User 75517,7,7552
Fake Team 75518,Fake User 75518,8,7552
Fake Team 75519,Fake User 75519,9,7552
Fake Team 75520,Fake User 75520,10,7552
Fake Team 75521,Fake User 75521,1,7553
Fake Team 75522,Fake User 75522,2,7553
Fake Team 75523,Fake User 75523,3,7553
Fake Team 75524,Fake User 75524,4,7553
Fake Team 75525,Fake User 75525,5,7553
Fake Team 75526,Fake User 75526,6,7553
Fake Team 75527,Fake User 75527,7,7553
Fake Team 75528,Fake User 75528,8,7553
Fake Team 75529,Fake User 75529,9,7553
Fake Team 75530,Fake User 75530,10,7553
Fake Team 75531,Fake User 75531,1,7554
Fake Team 75532,Fake User 75532,2,7554
Fake Team 75533,Fake User 75533,3,7554
Fake Team 75534,Fake User 75534,4,7554
Fake Team 75535,Fake User 75535,5,7554
Fake Team 75536,Fake User 75536,6,7554
Fake Team 75537,Fake User 75537,7,7554
Fake Team 75538,Fake User 75538,8,7554
Fake Team 75539,Fake User 75539,9,7554
Fake Team 75540,Fake User 75540,10,7554
Fake Team 75541,Fake User 75541,1,7555
Fake Team 75542,Fake User 75542,2,7555
Fake Team 75543,Fake User 75543,3,7555
Fake Team 75544,Fake User 75544,4,7555
Fake Team 75545,Fake User 75545,5,7555
Fake Team 75546,Fake User 75546,6,7555
Fake Team 75547,Fake User 75547,7,7555
Fake Team 75548,Fake User 75548,8,7555
Fake Team 75549,Fake User 75549,9,7555
Fake Team 75550,Fake User 75550,10,7555
Fake Team 75551,Fake User 75551,1,7556
Fake Team 75552,Fake User 75552,2,7556
Fake Team 75553,Fake User 75553,3,7556
Fake Team 75554,Fake User 75554,4,7556
Fake Team 75555,Fake User 75555,5,7556
Fake Team 75556,Fake User 75556,6,7556
Fake Team 75557,Fake User 75557,7,7556
Fake Team 75558,Fake User 75558,8,7556
Fake Team 75559,Fake User 75559,9,7556
Fake Team 75560,Fake User 75560,10,7556
Fake Team 75561,Fake User 75561,1,7557
Fake Team 75562,Fake User 75562,2,7557
Fake Team 75563,Fake User 75563,3,7557
Fake Team 75564,Fake User 75564,4,7557
Fake Team 75565,Fake User 75565,5,7557
Fake Team 75566,Fake User 75566,6,7557
Fake Team 75567,Fake User 75567,7,7557
Fake Team 75568,Fake User 75568,8,7557
Fake Team 75569,Fake User 75569,9,7557
Fake Team 75570,Fake User 75570,10,7557
Fake Team 75571,Fake User 75571,1,7558
Fake Team 75572,Fake User 75572,2,7558
Fake Team 75573,Fake User 75573,3,7558
Fake Team 75574,Fake User 75574,4,7558
Fake Team 75575,Fake User 75575,5,7558
Fake Team 75576,Fake User 75576,6,7558
Fake Team 75577,Fake User 75577,7,7558
Fake Team 75578,Fake User 75578,8,7558
Fake Team 75579,Fake User 75579,9,7558
Fake Team 75580,Fake User 75580,10,7558
Fake Team 75581,Fake User 75581,1,7559
Fake Team 75582,Fake User 75582,2,7559
Fake Team 75583,Fake User 75583,3,7559
Fake Team 75584,Fake User 75584,4,7559
Fake Team 75585,Fake User 75585,5,7559
Fake Team 75586,Fake User 75586,6,7559
Fake Team 75587,Fake User 75587,7,7559
Fake Team 75588,Fake User 75588,8,7559
Fake Team 75589,Fake User 75589,9,7559
Fake Team 75590,Fake User 75590,10,7559
Fake Team 75591,Fake User 75591,1,7560
Fake Team 75592,Fake User 75592,2,7560
Fake Team 75593,Fake User 75593,3,7560
Fake Team 75594,Fake User 75594,4,7560
Fake Team 75595,Fake User 75595,5,7560
Fake Team 75596,Fake User 75596,6,7560
Fake Team 75597,Fake User 75597,7,7560
Fake Team 75598,Fake User 75598,8,7560
Fake Team 75599,Fake User 75599,9,7560
Fake Team 75600,Fake User 75600,10,7560
Fake Team 75601,Fake User 75601,1,7561
Fake Team 75602,Fake User 75602,2,7561
Fake Team 75603,Fake User 75603,3,7561
Fake Team 75604,Fake User 75604,4,7561
Fake Team 75605,Fake User 75605,5,7561
Fake Team 75606,Fake User 75606,6,7561
Fake Team 75607,Fake User 75607,7,7561
Fake Team 75608,Fake User 75608,8,7561
Fake Team 75609,Fake User 75609,9,7561
Fake Team 75610,Fake User 75610,10,7561
Fake Team 75611,Fake User 75611,1,7562
Fake Team 75612,Fake User 75612,2,7562
Fake Team 75613,Fake User 75613,3,7562
Fake Team 75614,Fake User 75614,4,7562
Fake Team 75615,Fake User 75615,5,7562
Fake Team 75616,Fake User 75616,6,7562
Fake Team 75617,Fake User 75617,7,7562
Fake Team 75618,Fake User 75618,8,7562
Fake Team 75619,Fake User 75619,9,7562
Fake Team 75620,Fake User 75620,10,7562
Fake Team 75621,Fake User 75621,1,7563
Fake Team 75622,Fake User 75622,2,7563
Fake Team 75623,Fake User 75623,3,7563
Fake Team 75624,Fake User 75624,4,7563
Fake Team 75625,Fake User 75625,5,7563
Fake Team 75626,Fake User 75626,6,7563
Fake Team 75627,Fake User 75627,7,7563
Fake Team 75628,Fake User 75628,8,7563
Fake Team 75629,Fake User 75629,9,7563
Fake Team 75630,Fake User 75630,10,7563
Fake Team 75631,Fake User 75631,1,7564
Fake Team 75632,Fake User 75632,2,7564
Fake Team 75633,Fake User 75633,3,7564
Fake Team 75634,Fake User 75634,4,7564
Fake Team 75635,Fake User 75635,5,7564
Fake Team 75636,Fake User 75636,6,7564
Fake Team 75637,Fake User 75637,7,7564
Fake Team 75638,Fake User 75638,8,7564
Fake Team 75639,Fake User 75639,9,7564
Fake Team 75640,Fake User 75640,10,7564
Fake Team 75641,Fake User 75641,1,7565
Fake Team 75642,Fake User 75642,2,7565
Fake Team 75643,Fake User 75643,3,7565
Fake Team 75644,Fake User 75644,4,7565
Fake Team 75645,Fake User 75645,5,7565
Fake Team 75646,Fake User 75646,6,7565
Fake Team 75647,Fake User 75647,7,7565
Fake Team 75648,Fake User 75648,8,7565
Fake Team 75649,Fake User 75649,9,7565
Fake Team 75650,Fake User 75650,10,7565
Fake Team 75651,Fake User 75651,1,7566
Fake Team 75652,Fake User 75652,2,7566
Fake Team 75653,Fake User 75653,3,7566
Fake Team 75654,Fake User 75654,4,7566
Fake Team 75655,Fake User 75655,5,7566
Fake Team 75656,Fake User 75656,6,7566
Fake Team 75657,Fake User 75657,7,7566
Fake Team 75658,Fake User 75658,8,7566
Fake Team 75659,Fake User 75659,9,7566
Fake Team 75660,Fake User 75660,10,7566
Fake Team 75661,Fake User 75661,1,7567
Fake Team 75662,Fake User 75662,2,7567
Fake Team 75663,Fake User 75663,3,7567
Fake Team 75664,Fake User 75664,4,7567
Fake Team 75665,Fake User 75665,5,7567
Fake Team 75666,Fake User 75666,6,7567
Fake Team 75667,Fake User 75667,7,7567
Fake Team 75668,Fake User 75668,8,7567
Fake Team 75669,Fake User 75669,9,7567
Fake Team 75670,Fake User 75670,10,7567
Fake Team 75671,Fake User 75671,1,7568
Fake Team 75672,Fake User 75672,2,7568
Fake Team 75673,Fake User 75673,3,7568
Fake Team 75674,Fake User 75674,4,7568
Fake Team 75675,Fake User 75675,5,7568
Fake Team 75676,Fake User 75676,6,7568
Fake Team 75677,Fake User 75677,7,7568
Fake Team 75678,Fake User 75678,8,7568
Fake Team 75679,Fake User 75679,9,7568
Fake Team 75680,Fake User 75680,10,7568
Fake Team 75681,Fake User 75681,1,7569
Fake Team 75682,Fake User 75682,2,7569
Fake Team 75683,Fake User 75683,3,7569
Fake Team 75684,Fake User 75684,4,7569
Fake Team 75685,Fake User 75685,5,7569
Fake Team 75686,Fake User 75686,6,7569
Fake Team 75687,Fake User 75687,7,7569
Fake Team 75688,Fake User 75688,8,7569
Fake Team 75689,Fake User 75689,9,7569
Fake Team 75690,Fake User 75690,10,7569
Fake Team 75691,Fake User 75691,1,7570
Fake Team 75692,Fake User 75692,2,7570
Fake Team 75693,Fake User 75693,3,7570
Fake Team 75694,Fake User 75694,4,7570
Fake Team 75695,Fake User 75695,5,7570
Fake Team 75696,Fake User 75696,6,7570
Fake Team 75697,Fake User 75697,7,7570
Fake Team 75698,Fake User 75698,8,7570
Fake Team 75699,Fake User 75699,9,7570
Fake Team 75700,Fake User 75700,10,7570
Fake Team 75701,Fake User 75701,1,7571
Fake Team 75702,Fake User 75702,2,7571
Fake Team 75703,Fake User 75703,3,7571
Fake Team 75704,Fake User 75704,4,7571
Fake Team 75705,Fake User 75705,5,7571
Fake Team 75706,Fake User 75706,6,7571
Fake Team 75707,Fake User 75707,7,7571
Fake Team 75708,Fake User 75708,8,7571
Fake Team 75709,Fake User 75709,9,7571
Fake Team 75710,Fake User 75710,10,7571
Fake Team 75711,Fake User 75711,1,7572
Fake Team 75712,Fake User 75712,2,7572
Fake Team 75713,Fake User 75713,3,7572
Fake Team 75714,Fake User 75714,4,7572
Fake Team 75715,Fake User 75715,5,7572
Fake Team 75716,Fake User 75716,6,7572
Fake Team 75717,Fake User 75717,7,7572
Fake Team 75718,Fake User 75718,8,7572
Fake Team 75719,Fake User 75719,9,7572
Fake Team 75720,Fake User 75720,10,7572
Fake Team 75721,Fake User 75721,1,7573
Fake Team 75722,Fake User 75722,2,7573
Fake Team 75723,Fake User 75723,3,7573
Fake Team 75724,Fake User 75724,4,7573
Fake Team 75725,Fake User 75725,5,7573
Fake Team 75726,Fake User 75726,6,7573
Fake Team 75727,Fake User 75727,7,7573
Fake Team 75728,Fake User 75728,8,7573
Fake Team 75729,Fake User 75729,9,7573
Fake Team 75730,Fake User 75730,10,7573
Fake Team 75731,Fake User 75731,1,7574
Fake Team 75732,Fake User 75732,2,7574
Fake Team 75733,Fake User 75733,3,7574
Fake Team 75734,Fake User 75734,4,7574
Fake Team 75735,Fake User 75735,5,7574
Fake Team 75736,Fake User 75736,6,7574
Fake Team 75737,Fake User 75737,7,7574
Fake Team 75738,Fake User 75738,8,7574
Fake Team 75739,Fake User 75739,9,7574
Fake Team 75740,Fake User 75740,10,7574
Fake Team 75741,Fake User 75741,1,7575
Fake Team 75742,Fake User 75742,2,7575
Fake Team 75743,Fake User 75743,3,7575
Fake Team 75744,Fake User 75744,4,7575
Fake Team 75745,Fake User 75745,5,7575
Fake Team 75746,Fake User 75746,6,7575
Fake Team 75747,Fake User 75747,7,7575
Fake Team 75748,Fake User 75748,8,7575
Fake Team 75749,Fake User 75749,9,7575
Fake Team 75750,Fake User 75750,10,7575
Fake Team 75751,Fake User 75751,1,7576
Fake Team 75752,Fake User 75752,2,7576
Fake Team 75753,Fake User 75753,3,7576
Fake Team 75754,Fake User 75754,4,7576
Fake Team 75755,Fake User 75755,5,7576
Fake Team 75756,Fake User 75756,6,7576
Fake Team 75757,Fake User 75757,7,7576
Fake Team 75758,Fake User 75758,8,7576
Fake Team 75759,Fake User 75759,9,7576
Fake Team 75760,Fake User 75760,10,7576
Fake Team 75761,Fake User 75761,1,7577
Fake Team 75762,Fake User 75762,2,7577
Fake Team 75763,Fake User 75763,3,7577
Fake Team 75764,Fake User 75764,4,7577
Fake Team 75765,Fake User 75765,5,7577
Fake Team 75766,Fake User 75766,6,7577
Fake Team 75767,Fake User 75767,7,7577
Fake Team 75768,Fake User 75768,8,7577
Fake Team 75769,Fake User 75769,9,7577
Fake Team 75770,Fake User 75770,10,7577
Fake Team 75771,Fake User 75771,1,7578
Fake Team 75772,Fake User 75772,2,7578
Fake Team 75773,Fake User 75773,3,7578
Fake Team 75774,Fake User 75774,4,7578
Fake Team 75775,Fake User 75775,5,7578
Fake Team 75776,Fake User 75776,6,7578
Fake Team 75777,Fake User 75777,7,7578
Fake Team 75778,Fake User 75778,8,7578
Fake Team 75779,Fake User 75779,9,7578
Fake Team 75780,Fake User 75780,10,7578
Fake Team 75781,Fake User 75781,1,7579
Fake Team 75782,Fake User 75782,2,7579
Fake Team 75783,Fake User 75783,3,7579
Fake Team 75784,Fake User 75784,4,7579
Fake Team 75785,Fake User 75785,5,7579
Fake Team 75786,Fake User 75786,6,7579
Fake Team 75787,Fake User 75787,7,7579
Fake Team 75788,Fake User 75788,8,7579
Fake Team 75789,Fake User 75789,9,7579
Fake Team 75790,Fake User 75790,10,7579
Fake Team 75791,Fake User 75791,1,7580
Fake Team 75792,Fake User 75792,2,7580
Fake Team 75793,Fake User 75793,3,7580
Fake Team 75794,Fake User 75794,4,7580
Fake Team 75795,Fake User 75795,5,7580
Fake Team 75796,Fake User 75796,6,7580
Fake Team 75797,Fake User 75797,7,7580
Fake Team 75798,Fake User 75798,8,7580
Fake Team 75799,Fake User 75799,9,7580
Fake Team 75800,Fake User 75800,10,7580
Fake Team 75801,Fake User 75801,1,7581
Fake Team 75802,Fake User 75802,2,7581
Fake Team 75803,Fake User 75803,3,7581
Fake Team 75804,Fake User 75804,4,7581
Fake Team 75805,Fake User 75805,5,7581
Fake Team 75806,Fake User 75806,6,7581
Fake Team 75807,Fake User 75807,7,7581
Fake Team 75808,Fake User 75808,8,7581
Fake Team 75809,Fake User 75809,9,7581
Fake Team 75810,Fake User 75810,10,7581
Fake Team 75811,Fake User 75811,1,7582
Fake Team 75812,Fake User 75812,2,7582
Fake Team 75813,Fake User 75813,3,7582
Fake Team 75814,Fake User 75814,4,7582
Fake Team 75815,Fake User 75815,5,7582
Fake Team 75816,Fake User 75816,6,7582
Fake Team 75817,Fake User 75817,7,7582
Fake Team 75818,Fake User 75818,8,7582
Fake Team 75819,Fake User 75819,9,7582
Fake Team 75820,Fake User 75820,10,7582
Fake Team 75821,Fake User 75821,1,7583
Fake Team 75822,Fake User 75822,2,7583
Fake Team 75823,Fake User 75823,3,7583
Fake Team 75824,Fake User 75824,4,7583
Fake Team 75825,Fake User 75825,5,7583
Fake Team 75826,Fake User 75826,6,7583
Fake Team 75827,Fake User 75827,7,7583
Fake Team 75828,Fake User 75828,8,7583
Fake Team 75829,Fake User 75829,9,7583
Fake Team 75830,Fake User 75830,10,7583
Fake Team 75831,Fake User 75831,1,7584
Fake Team 75832,Fake User 75832,2,7584
Fake Team 75833,Fake User 75833,3,7584
Fake Team 75834,Fake User 75834,4,7584
Fake Team 75835,Fake User 75835,5,7584
Fake Team 75836,Fake User 75836,6,7584
Fake Team 75837,Fake User 75837,7,7584
Fake Team 75838,Fake User 75838,8,7584
Fake Team 75839,Fake User 75839,9,7584
Fake Team 75840,Fake User 75840,10,7584
Fake Team 75841,Fake User 75841,1,7585
Fake Team 75842,Fake User 75842,2,7585
Fake Team 75843,Fake User 75843,3,7585
Fake Team 75844,Fake User 75844,4,7585
Fake Team 75845,Fake User 75845,5,7585
Fake Team 75846,Fake User 75846,6,7585
Fake Team 75847,Fake User 75847,7,7585
Fake Team 75848,Fake User 75848,8,7585
Fake Team 75849,Fake User 75849,9,7585
Fake Team 75850,Fake User 75850,10,7585
Fake Team 75851,Fake User 75851,1,7586
Fake Team 75852,Fake User 75852,2,7586
Fake Team 75853,Fake User 75853,3,7586
Fake Team 75854,Fake User 75854,4,7586
Fake Team 75855,Fake User 75855,5,7586
Fake Team 75856,Fake User 75856,6,7586
Fake Team 75857,Fake User 75857,7,7586
Fake Team 75858,Fake User 75858,8,7586
Fake Team 75859,Fake User 75859,9,7586
Fake Team 75860,Fake User 75860,10,7586
Fake Team 75861,Fake User 75861,1,7587
Fake Team 75862,Fake User 75862,2,7587
Fake Team 75863,Fake User 75863,3,7587
Fake Team 75864,Fake User 75864,4,7587
Fake Team 75865,Fake User 75865,5,7587
Fake Team 75866,Fake User 75866,6,7587
Fake Team 75867,Fake User 75867,7,7587
Fake Team 75868,Fake User 75868,8,7587
Fake Team 75869,Fake User 75869,9,7587
Fake Team 75870,Fake User 75870,10,7587
Fake Team 75871,Fake User 75871,1,7588
Fake Team 75872,Fake User 75872,2,7588
Fake Team 75873,Fake User 75873,3,7588
Fake Team 75874,Fake User 75874,4,7588
Fake Team 75875,Fake User 75875,5,7588
Fake Team 75876,Fake User 75876,6,7588
Fake Team 75877,Fake User 75877,7,7588
Fake Team 75878,Fake User 75878,8,7588
Fake Team 75879,Fake User 75879,9,7588
Fake Team 75880,Fake User 75880,10,7588
Fake Team 75881,Fake User 75881,1,7589
Fake Team 75882,Fake User 75882,2,7589
Fake Team 75883,Fake User 75883,3,7589
Fake Team 75884,Fake User 75884,4,7589
Fake Team 75885,Fake User 75885,5,7589
Fake Team 75886,Fake User 75886,6,7589
Fake Team 75887,Fake User 75887,7,7589
Fake Team 75888,Fake User 75888,8,7589
Fake Team 75889,Fake User 75889,9,7589
Fake Team 75890,Fake User 75890,10,7589
Fake Team 75891,Fake User 75891,1,7590
Fake Team 75892,Fake User 75892,2,7590
Fake Team 75893,Fake User 75893,3,7590
Fake Team 75894,Fake User 75894,4,7590
Fake Team 75895,Fake User 75895,5,7590
Fake Team 75896,Fake User 75896,6,7590
Fake Team 75897,Fake User 75897,7,7590
Fake Team 75898,Fake User 75898,8,7590
Fake Team 75899,Fake User 75899,9,7590
Fake Team 75900,Fake User 75900,10,7590
Fake Team 75901,Fake User 75901,1,7591
Fake Team 75902,Fake User 75902,2,7591
Fake Team 75903,Fake User 75903,3,7591
Fake Team 75904,Fake User 75904,4,7591
Fake Team 75905,Fake User 75905,5,7591
Fake Team 75906,Fake User 75906,6,7591
Fake Team 75907,Fake User 75907,7,7591
Fake Team 75908,Fake User 75908,8,7591
Fake Team 75909,Fake User 75909,9,7591
Fake Team 75910,Fake User 75910,10,7591
Fake Team 75911,Fake User 75911,1,7592
Fake Team 75912,Fake User 75912,2,7592
Fake Team 75913,Fake User 75913,3,7592
Fake Team 75914,Fake User 75914,4,7592
Fake Team 75915,Fake User 75915,5,7592
Fake Team 75916,Fake User 75916,6,7592
Fake Team 75917,Fake User 75917,7,7592
Fake Team 75918,Fake User 75918,8,7592
Fake Team 75919,Fake User 75919,9,7592
Fake Team 75920,Fake User 75920,10,7592
Fake Team 75921,Fake User 75921,1,7593
Fake Team 75922,Fake User 75922,2,7593
Fake Team 75923,Fake User 75923,3,7593
Fake Team 75924,Fake User 75924,4,7593
Fake Team 75925,Fake User 75925,5,7593
Fake Team 75926,Fake User 75926,6,7593
Fake Team 75927,Fake User 75927,7,7593
Fake Team 75928,Fake User 75928,8,7593
Fake Team 75929,Fake User 75929,9,7593
Fake Team 75930,Fake User 75930,10,7593
Fake Team 75931,Fake User 75931,1,7594
Fake Team 75932,Fake User 75932,2,7594
Fake Team 75933,Fake User 75933,3,7594
Fake Team 75934,Fake User 75934,4,7594
Fake Team 75935,Fake User 75935,5,7594
Fake Team 75936,Fake User 75936,6,7594
Fake Team 75937,Fake User 75937,7,7594
Fake Team 75938,Fake User 75938,8,7594
Fake Team 75939,Fake User 75939,9,7594
Fake Team 75940,Fake User 75940,10,7594
Fake Team 75941,Fake User 75941,1,7595
Fake Team 75942,Fake User 75942,2,7595
Fake Team 75943,Fake User 75943,3,7595
Fake Team 75944,Fake User 75944,4,7595
Fake Team 75945,Fake User 75945,5,7595
Fake Team 75946,Fake User 75946,6,7595
Fake Team 75947,Fake User 75947,7,7595
Fake Team 75948,Fake User 75948,8,7595
Fake Team 75949,Fake User 75949,9,7595
Fake Team 75950,Fake User 75950,10,7595
Fake Team 75951,Fake User 75951,1,7596
Fake Team 75952,Fake User 75952,2,7596
Fake Team 75953,Fake User 75953,3,7596
Fake Team 75954,Fake User 75954,4,7596
Fake Team 75955,Fake User 75955,5,7596
Fake Team 75956,Fake User 75956,6,7596
Fake Team 75957,Fake User 75957,7,7596
Fake Team 75958,Fake User 75958,8,7596
Fake Team 75959,Fake User 75959,9,7596
Fake Team 75960,Fake User 75960,10,7596
Fake Team 75961,Fake User 75961,1,7597
Fake Team 75962,Fake User 75962,2,7597
Fake Team 75963,Fake User 75963,3,7597
Fake Team 75964,Fake User 75964,4,7597
Fake Team 75965,Fake User 75965,5,7597
Fake Team 75966,Fake User 75966,6,7597
Fake Team 75967,Fake User 75967,7,7597
Fake Team 75968,Fake User 75968,8,7597
Fake Team 75969,Fake User 75969,9,7597
Fake Team 75970,Fake User 75970,10,7597
Fake Team 75971,Fake User 75971,1,7598
Fake Team 75972,Fake User 75972,2,7598
Fake Team 75973,Fake User 75973,3,7598
Fake Team 75974,Fake User 75974,4,7598
Fake Team 75975,Fake User 75975,5,7598
Fake Team 75976,Fake User 75976,6,7598
Fake Team 75977,Fake User 75977,7,7598
Fake Team 75978,Fake User 75978,8,7598
Fake Team 75979,Fake User 75979,9,7598
Fake Team 75980,Fake User 75980,10,7598
Fake Team 75981,Fake User 75981,1,7599
Fake Team 75982,Fake User 75982,2,7599
Fake Team 75983,Fake User 75983,3,7599
Fake Team 75984,Fake User 75984,4,7599
Fake Team 75985,Fake User 75985,5,7599
Fake Team 75986,Fake User 75986,6,7599
Fake Team 75987,Fake User 75987,7,7599
Fake Team 75988,Fake User 75988,8,7599
Fake Team 75989,Fake User 75989,9,7599
Fake Team 75990,Fake User 75990,10,7599
Fake Team 75991,Fake User 75991,1,7600
Fake Team 75992,Fake User 75992,2,7600
Fake Team 75993,Fake User 75993,3,7600
Fake Team 75994,Fake User 75994,4,7600
Fake Team 75995,Fake User 75995,5,7600
Fake Team 75996,Fake User 75996,6,7600
Fake Team 75997,Fake User 75997,7,7600
Fake Team 75998,Fake User 75998,8,7600
Fake Team 75999,Fake User 75999,9,7600
Fake Team 76000,Fake User 76000,10,7600
Fake Team 76001,Fake User 76001,1,7601
Fake Team 76002,Fake User 76002,2,7601
Fake Team 76003,Fake User 76003,3,7601
Fake Team 76004,Fake User 76004,4,7601
Fake Team 76005,Fake User 76005,5,7601
Fake Team 76006,Fake User 76006,6,7601
Fake Team 76007,Fake User 76007,7,7601
Fake Team 76008,Fake User 76008,8,7601
Fake Team 76009,Fake User 76009,9,7601
Fake Team 76010,Fake User 76010,10,7601
Fake Team 76011,Fake User 76011,1,7602
Fake Team 76012,Fake User 76012,2,7602
Fake Team 76013,Fake User 76013,3,7602
Fake Team 76014,Fake User 76014,4,7602
Fake Team 76015,Fake User 76015,5,7602
Fake Team 76016,Fake User 76016,6,7602
Fake Team 76017,Fake User 76017,7,7602
Fake Team 76018,Fake User 76018,8,7602
Fake Team 76019,Fake User 76019,9,7602
Fake Team 76020,Fake User 76020,10,7602
Fake Team 76021,Fake User 76021,1,7603
