draft_id,draft_name,draft_type,roster_size,draft_size,draft_status
7656,Fake Draft 7656,PPR,10,10,completed
7657,Fake Draft 7657,Standard,10,10,completed
7658,Fake Draft 7658,PPR,10,10,completed
7659,Fake Draft 7659,Standard,10,10,completed
7660,Fake Draft 7660,PPR,10,10,completed
7661,Fake Draft 7661,Standard,10,10,completed
7662,Fake Draft 7662,PPR,10,10,completed
7663,Fake Draft 7663,Standard,10,10,completed
7664,Fake Draft 7664,PPR,10,10,completed
7665,Fake Draft 7665,Standard,10,10,completed
7666,Fake Draft 7666,PPR,10,10,completed
7667,Fake Draft 7667,Standard,10,10,completed
7668,Fake Draft 7668,PPR,10,10,completed
7669,Fake Draft 7669,Standard,10,10,completed
7670,Fake Draft 7670,PPR,10,10,completed
7671,Fake Draft 7671,Standard,10,10,completed
7672,Fake Draft 7672,PPR,10,10,completed
7673,Fake Draft 7673,Standard,10,10,completed
7674,Fake Draft 7674,PPR,10,10,completed
7675,Fake Draft 7675,Standard,10,10,completed
7676,Fake Draft 7676,PPR,10,10,completed
7677,Fake Draft 7677,Standard,10,10,completed
7678,Fake Draft 7678,PPR,10,10,completed
7679,Fake Draft 7679,Standard,10,10,completed
7680,Fake Draft 7680,PPR,10,10,completed
7681,Fake Draft 7681,Standard,10,10,completed
7682,Fake Draft 7682,PPR,10,10,completed
7683,Fake Draft 7683,Standard,10,10,completed
7684,Fake Draft 7684,PPR,10,10,completed
7685,Fake Draft 7685,Standard,10,10,completed
7686,Fake Draft 7686,PPR,10,10,completed
7687,Fake Draft 7687,Standard,10,10,completed
7688,Fake Draft 7688,PPR,10,10,completed
7689,Fake Draft 7689,Standard,10,10,completed
7690,Fake Draft 7690,PPR,10,10,completed
7691,Fake Draft 7691,Standard,10,10,completed
7692,Fake Draft 7692,PPR,10,10,completed
7693,Fake Draft 7693,Standard,10,10,completed
7694,Fake Draft 7694,PPR,10,10,completed
7695,Fake Draft 7695,Standard,10,10,completed
7696,Fake Draft 7696,PPR,10,10,completed
7697,Fake Draft 7697,Standard,10,10,completed
7698,Fake Draft 7698,PPR,10,10,completed
7699,Fake Draft 7699,Standard,10,10,completed
7700,Fake Draft 7700,PPR,10,10,completed
7701,Fake Draft 7701,Standard,10,10,completed
7702,Fake Draft 7702,PPR,10,10,completed
7703,Fake Draft 7703,Standard,10,10,completed
7704,Fake Draft 7704,PPR,10,10,completed
7705,Fake Draft 7705,Standard,10,10,completed
7706,Fake Draft 7706,PPR,10,10,completed
7707,Fake Draft 7707,Standard,10,10,completed
7708,Fake Draft 7708,PPR,10,10,completed
7709,Fake Draft 7709,Standard,10,10,completed
7710,Fake Draft 7710,PPR,10,10,completed
7711,Fake Draft 7711,Standard,10,10,completed
7712,Fake Draft 7712,PPR,10,10,completed
7713,Fake Draft 7713,Standard,10,10,completed
7714,Fake Draft 7714,PPR,10,10,completed
7715,Fake Draft 7715,Standard,10,10,completed
7716,Fake Draft 7716,PPR,10,10,completed
7717,Fake Draft 7717,Standard,10,10,completed
7718,Fake Draft 7718,PPR,10,10,completed
7719,Fake Draft 7719,Standard,10,10,completed
7720,Fake Draft 7720,PPR,10,10,completed
7721,Fake Draft 7721,Standard,10,10,completed
7722,Fake Draft 7722,PPR,10,10,completed
7723,Fake Draft 7723,Standard,10,10,completed
7724,Fake Draft 7724,PPR,10,10,completed
7725,Fake Draft 7725,Standard,10,10,completed
7726,Fake Draft 7726,PPR,10,10,completed
7727,Fake Draft 7727,Standard,10,10,completed
7728,Fake Draft 7728,PPR,10,10,completed
7729,Fake Draft 7729,Standard,10,10,completed
7730,Fake Draft 7730,PPR,10,10,completed
7731,Fake Draft 7731,Standard,10,10,completed
7732,Fake Draft 7732,PPR,10,10,completed
7733,Fake Draft 7733,Standard,10,10,completed
7734,Fake Draft 7734,PPR,10,10,completed
7735,Fake Draft 7735,Standard,10,10,completed
7736,Fake Draft 7736,PPR,10,10,completed
7737,Fake Draft 7737,Standard,10,10,completed
7738,Fake Draft 7738,PPR,10,10,completed
7739,Fake Draft 7739,Standard,10,10,completed
7740,Fake Draft 7740,PPR,10,10,completed
7741,Fake Draft 7741,Standard,10,10,completed
7742,Fake Draft 7742,PPR,10,10,completed
7743,Fake Draft 7743,Standard,10,10,completed
7744,Fake Draft 7744,PPR,10,10,completed
7745,Fake Draft 7745,Standard,10,10,completed
7746,Fake Draft 7746,PPR,10,10,completed
7747,Fake Draft 7747,Standard,10,10,completed
7748,Fake Draft 7748,PPR,10,10,completed
7749,Fake Draft 7749,Standard,10,10,completed
7750,Fake Draft 7750,PPR,10,10,completed
7751,Fake Draft 7751,Standard,10,10,completed
7752,Fake Draft 7752,PPR,10,10,completed
7753,Fake Draft 7753,Standard,10,10,completed
7754,Fake Draft 7754,PPR,10,10,completed
7755,Fake Draft 7755,Standard,10,10,completed
7756,Fake Draft 7756,PPR,10,10,completed
7757,Fake Draft 7757,Standard,10,10,completed
7758,Fake Draft 7758,PPR,10,10,completed
7759,Fake Draft 7759,Standard,10,10,completed
7760,Fake Draft 7760,PPR,10,10,completed
7761,Fake Draft 7761,Standard,10,10,completed
7762,Fake Draft 7762,PPR,10,10,completed
7763,Fake Draft 7763,Standard,10,10,completed
7764,Fake Draft 7764,PPR,10,10,completed
7765,Fake Draft 7765,Standard,10,10,completed
7766,Fake Draft 7766,PPR,10,10,completed
7767,Fake Draft 7767,Standard,10,10,completed
7768,Fake Draft 7768,PPR,10,10,completed
7769,Fake Draft 7769,Standard,10,10,completed
7770,Fake Draft 7770,PPR,10,10,completed
7771,Fake Draft 7771,Standard,10,10,completed
7772,Fake Draft 7772,PPR,10,10,completed
7773,Fake Draft 7773,Standard,10,10,completed
7774,Fake Draft 7774,PPR,10,10,completed
7775,Fake Draft 7775,Standard,10,10,completed
7776,Fake Draft 7776,PPR,10,10,completed
7777,Fake Draft 7777,Standard,10,10,completed
7778,Fake Draft 7778,PPR,10,10,completed
7779,Fake Draft 7779,Standard,10,10,completed
7780,Fake Draft 7780,PPR,10,10,completed
7781,Fake Draft 7781,Standard,10,10,completed
7782,Fake Draft 7782,PPR,10,10,completed
7783,Fake Draft 7783,Standard,10,10,completed
7784,Fake Draft 7784,PPR,10,10,completed
7785,Fake Draft 7785,Standard,10,10,completed
7786,Fake Draft 7786,PPR,10,10,completed
7787,Fake Draft 7787,Standard,10,10,completed
7788,Fake Draft 7788,PPR,10,10,completed
7789,Fake Draft 7789,Standard,10,10,completed
7790,Fake Draft 7790,PPR,10,10,completed
7791,Fake Draft 7791,Standard,10,10,completed
7792,Fake Draft 7792,PPR,10,10,completed
7793,Fake Draft 7793,Standard,10,10,completed
7794,Fake Draft 7794,PPR,10,10,completed
7795,Fake Draft 7795,Standard,10,10,completed
7796,Fake Draft 7796,PPR,10,10,completed
7797,Fake Draft 7797,Standard,10,10,completed
7798,Fake Draft 7798,PPR,10,10,completed
7799,Fake Draft 7799,Standard,10,10,completed
7800,Fake Draft 7800,PPR,10,10,completed
7801,Fake Draft 7801,Standard,10,10,completed
7802,Fake Draft 7802,PPR,10,10,completed
7803,Fake Draft 7803,Standard,10,10,completed
7804,Fake Draft 7804,PPR,10,10,completed
7805,Fake Draft 7805,Standard,10,10,completed
7806,Fake Draft 7806,PPR,10,10,completed
7807,Fake Draft 7807,Standard,10,10,completed
7808,Fake Draft 7808,PPR,10,10,completed
7809,Fake Draft 7809,Standard,10,10,completed
7810,Fake Draft 7810,PPR,10,10,completed
7811,Fake Draft 7811,Standard,10,10,completed
7812,Fake Draft 7812,PPR,10,10,completed
7813,Fake Draft 7813,Standard,10,10,completed
7814,Fake Draft 7814,PPR,10,10,completed
7815,Fake Draft 7815,Standard,10,10,completed
7816,Fake Draft 7816,PPR,10,10,completed
7817,Fake Draft 7817,Standard,10,10,completed
7818,Fake Draft 7818,PPR,10,10,completed
7819,Fake Draft 7819,Standard,10,10,completed
7820,Fake Draft 7820,PPR,10,10,completed
7821,Fake Draft 7821,Standard,10,10,completed
7822,Fake Draft 7822,PPR,10,10,completed
7823,Fake Draft 7823,Standard,10,10,completed
7824,Fake Draft 7824,PPR,10,10,completed
7825,Fake Draft 7825,Standard,10,10,completed
7826,Fake Draft 7826,PPR,10,10,completed
7827,Fake Draft 7827,Standard,10,10,completed
7828,Fake Draft 7828,PPR,10,10,completed
7829,Fake Draft 7829,Standard,10,10,completed
7830,Fake Draft 7830,PPR,10,10,completed
7831,Fake Draft 7831,Standard,10,10,completed
7832,Fake Draft 7832,PPR,10,10,completed
7833,Fake Draft 7833,Standard,10,10,completed
7834,Fake Draft 7834,PPR,10,10,completed
7835,Fake Draft 7835,Standard,10,10,completed
7836,Fake Draft 7836,PPR,10,10,completed
7837,Fake Draft 7837,Standard,10,10,completed
7838,Fake Draft 7838,PPR,10,10,completed
7839,Fake Draft 7839,Standard,10,10,completed
7840,Fake Draft 7840,PPR,10,10,completed
7841,Fake Draft 7841,Standard,10,10,completed
7842,Fake Draft 7842,PPR,10,10,completed
7843,Fake Draft 7843,Standard,10,10,completed
7844,Fake Draft 7844,PPR,10,10,completed
7845,Fake Draft 7845,Standard,10,10,completed
7846,Fake Draft 7846,PPR,10,10,completed
7847,Fake Draft 7847,Standard,10,10,completed
7848,Fake Draft 7848,PPR,10,10,completed
7849,Fake Draft 7849,Standard,10,10,completed
7850,Fake Draft 7850,PPR,10,10,completed
7851,Fake Draft 7851,Standard,10,10,completed
7852,Fake Draft 7852,PPR,10,10,completed
7853,Fake Draft 7853,Standard,10,10,completed
7854,Fake Draft 7854,PPR,10,10,completed
7855,Fake Draft 7855,Standard,10,10,completed
7856,Fake Draft 7856,PPR,10,10,completed
7857,Fake Draft 7857,Standard,10,10,completed
7858,Fake Draft 7858,PPR,10,10,completed
7859,Fake Draft 7859,Standard,10,10,completed
7860,Fake Draft 7860,PPR,10,10,completed
7861,Fake Draft 7861,Standard,10,10,completed
7862,Fake Draft 7862,PPR,10,10,completed
7863,Fake Draft 7863,Standard,10,10,completed
7864,Fake Draft 7864,PPR,10,10,completed
7865,Fake Draft 7865,Standard,10,10,completed
7866,Fake Draft 7866,PPR,10,10,completed
7867,Fake Draft 7867,Standard,10,10,completed
7868,Fake Draft 7868,PPR,10,10,completed
7869,Fake Draft 7869,Standard,10,10,completed
7870,Fake Draft 7870,PPR,10,10,completed
7871,Fake Draft 7871,Standard,10,10,completed
7872,Fake Draft 7872,PPR,10,10,completed
7873,Fake Draft 7873,Standard,10,10,completed
7874,Fake Draft 7874,PPR,10,10,completed
7875,Fake Draft 7875,Standard,10,10,completed
7876,Fake Draft 7876,PPR,10,10,completed
7877,Fake Draft 7877,Standard,10,10,completed
7878,Fake Draft 7878,PPR,10,10,completed
7879,Fake Draft 7879,Standard,10,10,completed
7880,Fake Draft 7880,PPR,10,10,completed
7881,Fake Draft 7881,Standard,10,10,completed
7882,Fake Draft 7882,PPR,10,10,completed
7883,Fake Draft 7883,Standard,10,10,completed
7884,Fake Draft 7884,PPR,10,10,completed
7885,Fake Draft 7885,Standard,10,10,completed
7886,Fake Draft 7886,PPR,10,10,completed
7887,Fake Draft 7887,Standard,10,10,completed
7888,Fake Draft 7888,PPR,10,10,completed
7889,Fake Draft 7889,Standard,10,10,completed
7890,Fake Draft 7890,PPR,10,10,completed
7891,Fake Draft 7891,Standard,10,10,completed
7892,Fake Draft 7892,PPR,10,10,completed
7893,Fake Draft 7893,Standard,10,10,completed
7894,Fake Draft 7894,PPR,10,10,completed
7895,Fake Draft 7895,Standard,10,10,completed
7896,Fake Draft 7896,PPR,10,10,completed
7897,Fake Draft 7897,Standard,10,10,completed
7898,Fake Draft 7898,PPR,10,10,completed
7899,Fake Draft 7899,Standard,10,10,completed
7900,Fake Draft 7900,PPR,10,10,completed
7901,Fake Draft 7901,Standard,10,10,completed
7902,Fake Draft 7902,PPR,10,10,completed
7903,Fake Draft 7903,Standard,10,10,completed
7904,Fake Draft 7904,PPR,10,10,completed
7905,Fake Draft 7905,Standard,10,10,completed
7906,Fake Draft 7906,PPR,10,10,completed
7907,Fake Draft 7907,Standard,10,10,completed
7908,Fake Draft 7908,PPR,10,10,completed
7909,Fake Draft 7909,Standard,10,10,completed
7910,Fake Draft 7910,PPR,10,10,completed
7911,Fake Draft 7911,Standard,10,10,completed
7912,Fake Draft 7912,PPR,10,10,completed
7913,Fake Draft 7913,Standard,10,10,completed
7914,Fake Draft 7914,PPR,10,10,completed
7915,Fake Draft 7915,Standard,10,10,completed
7916,Fake Draft 7916,PPR,10,10,completed
7917,Fake Draft 7917,Standard,10,10,completed
7918,Fake Draft 7918,PPR,10,10,completed
7919,Fake Draft 7919,Standard,10,10,completed
7920,Fake Draft 7920,PPR,10,10,completed
7921,Fake Draft 7921,Standard,10,10,completed
7922,Fake Draft 7922,PPR,10,10,completed
7923,Fake Draft 7923,Standard,10,10,completed
7924,Fake Draft 7924,PPR,10,10,completed
7925,Fake Draft 7925,Standard,10,10,completed
7926,Fake Draft 7926,PPR,10,10,completed
7927,Fake Draft 7927,Standard,10,10,completed
7928,Fake Draft 7928,PPR,10,10,completed
7929,Fake Draft 7929,Standard,10,10,completed
7930,Fake Draft 7930,PPR,10,10,completed
7931,Fake Draft 7931,Standard,10,10,completed
7932,Fake Draft 7932,PPR,10,10,completed
7933,Fake Draft 7933,Standard,10,10,completed
7934,Fake Draft 7934,PPR,10,10,completed
7935,Fake Draft 7935,Standard,10,10,completed
7936,Fake Draft 7936,PPR,10,10,completed
7937,Fake Draft 7937,Standard,10,10,completed
7938,Fake Draft 7938,PPR,10,10,completed
7939,Fake Draft 7939,Standard,10,10,completed
7940,Fake Draft 7940,PPR,10,10,completed
7941,Fake Draft 7941,Standard,10,10,completed
7942,Fake Draft 7942,PPR,10,10,completed
7943,Fake Draft 7943,Standard,10,10,completed
7944,Fake Draft 7944,PPR,10,10,completed
7945,Fake Draft 7945,Standard,10,10,completed
7946,Fake Draft 7946,PPR,10,10,completed
7947,Fake Draft 7947,Standard,10,10,completed
7948,Fake Draft 7948,PPR,10,10,completed
7949,Fake Draft 7949,Standard,10,10,completed
7950,Fake Draft 7950,PPR,10,10,completed
7951,Fake Draft 7951,Standard,10,10,completed
7952,Fake Draft 7952,PPR,10,10,completed
7953,Fake Draft 7953,Standard,10,10,completed
7954,Fake Draft 7954,PPR,10,10,completed
7955,Fake Draft 7955,Standard,10,10,completed
7956,Fake Draft 7956,PPR,10,10,completed
7957,Fake Draft 7957,Standard,10,10,completed
7958,Fake Draft 7958,PPR,10,10,completed
7959,Fake Draft 7959,Standard,10,10,completed
7960,Fake Draft 7960,PPR,10,10,completed
7961,Fake Draft 7961,Standard,10,10,completed
7962,Fake Draft 7962,PPR,10,10,completed
7963,Fake Draft 7963,Standard,10,10,completed
7964,Fake Draft 7964,PPR,10,10,completed
7965,Fake Draft 7965,Standard,10,10,completed
7966,Fake Draft 7966,PPR,10,10,completed
7967,Fake Draft 7967,Standard,10,10,completed
7968,Fake Draft 7968,PPR,10,10,completed
7969,Fake Draft 7969,Standard,10,10,completed
7970,Fake Draft 7970,PPR,10,10,completed
7971,Fake Draft 7971,Standard,10,10,completed
7972,Fake Draft 7972,PPR,10,10,completed
7973,Fake Draft 7973,Standard,10,10,completed
7974,Fake Draft 7974,PPR,10,10,completed
7975,Fake Draft 7975,Standard,10,10,completed
7976,Fake Draft 7976,PPR,10,10,completed
7977,Fake Draft 7977,Standard,10,10,completed
7978,Fake Draft 7978,PPR,10,10,completed
7979,Fake Draft 7979,Standard,10,10,completed
7980,Fake Draft 7980,PPR,10,10,completed
7981,Fake Draft 7981,Standard,10,10,completed
7982,Fake Draft 7982,PPR,10,10,completed
7983,Fake Draft 7983,Standard,10,10,completed
7984,Fake Draft 7984,PPR,10,10,completed
7985,Fake Draft 7985,Standard,10,10,completed
7986,Fake Draft 7986,PPR,10,10,completed
7987,Fake Draft 7987,Standard,10,10,completed
7988,Fake Draft 7988,PPR,10,10,completed
7989,Fake Draft 7989,Standard,10,10,completed
7990,Fake Draft 7990,PPR,10,10,completed
7991,Fake Draft 7991,Standard,10,10,completed
7992,Fake Draft 7992,PPR,10,10,completed
7993,Fake Draft 7993,Standard,10,10,completed
7994,Fake Draft 7994,PPR,10,10,completed
7995,Fake Draft 7995,Standard,10,10,completed
7996,Fake Draft 7996,PPR,10,10,completed
7997,Fake Draft 7997,Standard,10,10,completed
7998,Fake Draft 7998,PPR,10,10,completed
7999,Fake Draft 7999,Standard,10,10,completed
8000,Fake Draft 8000,PPR,10,10,completed
8001,Fake Draft 8001,Standard,10,10,completed
8002,Fake Draft 8002,PPR,10,10,completed
8003,Fake Draft 8003,Standard,10,10,completed
8004,Fake Draft 8004,PPR,10,10,completed
8005,Fake Draft 8005,Standard,10,10,completed
8006,Fake Draft 8006,PPR,10,10,completed
8007,Fake Draft 8007,Standard,10,10,completed
8008,Fake Draft 8008,PPR,10,10,completed
8009,Fake Draft 8009,Standard,10,10,completed
8010,Fake Draft 8010,PPR,10,10,completed
8011,Fake Draft 8011,Standard,10,10,completed
8012,Fake Draft 8012,PPR,10,10,completed
8013,Fake Draft 8013,Standard,10,10,completed
8014,Fake Draft 8014,PPR,10,10,completed
8015,Fake Draft 8015,Standard,10,10,completed
8016,Fake Draft 8016,PPR,10,10,completed
8017,Fake Draft 8017,Standard,10,10,completed
8018,Fake Draft 8018,PPR,10,10,completed
8019,Fake Draft 8019,Standard,10,10,completed
8020,Fake Draft 8020,PPR,10,10,completed
8021,Fake Draft 8021,Standard,10,10,completed
8022,Fake Draft 8022,PPR,10,10,completed
8023,Fake Draft 8023,Standard,10,10,completed
8024,Fake Draft 8024,PPR,10,10,completed
8025,Fake Draft 8025,Standard,10,10,completed
8026,Fake Draft 8026,PPR,10,10,completed
8027,Fake Draft 8027,Standard,10,10,completed
8028,Fake Draft 8028,PPR,10,10,completed
8029,Fake Draft 8029,Standard,10,10,completed
8030,Fake Draft 8030,PPR,10,10,completed
8031,Fake Draft 8031,Standard,10,10,completed
8032,Fake Draft 8032,PPR,10,10,completed
8033,Fake Draft 8033,Standard,10,10,completed
8034,Fake Draft 8034,PPR,10,10,completed
8035,Fake Draft 8035,Standard,10,10,completed
8036,Fake Draft 8036,PPR,10,10,completed
8037,Fake Draft 8037,Standard,10,10,completed
8038,Fake Draft 8038,PPR,10,10,completed
8039,Fake Draft 8039,Standard,10,10,completed
8040,Fake Draft 8040,PPR,10,10,completed
8041,Fake Draft 8041,Standard,10,10,completed
8042,Fake Draft 8042,PPR,10,10,completed
8043,Fake Draft 8043,Standard,10,10,completed
8044,Fake Draft 8044,PPR,10,10,completed
8045,Fake Draft 8045,Standard,10,10,completed
8046,Fake Draft 8046,PPR,10,10,completed
8047,Fake Draft 8047,Standard,10,10,completed
8048,Fake Draft 8048,PPR,10,10,completed
8049,Fake Draft 8049,Standard,10,10,completed
8050,Fake Draft 8050,PPR,10,10,completed
8051,Fake Draft 8051,Standard,10,10,completed
8052,Fake Draft 8052,PPR,10,10,completed
8053,Fake Draft 8053,Standard,10,10,completed
8054,Fake Draft 8054,PPR,10,10,completed
8055,Fake Draft 8055,Standard,10,10,completed
8056,Fake Draft 8056,PPR,10,10,completed
8057,Fake Draft 8057,Standard,10,10,completed
8058,Fake Draft 8058,PPR,10,10,completed
8059,Fake Draft 8059,Standard,10,10,completed
8060,Fake Draft 8060,PPR,10,10,completed
8061,Fake Draft 8061,Standard,10,10,completed
8062,Fake Draft 8062,PPR,10,10,completed
8063,Fake Draft 8063,Standard,10,10,completed
8064,Fake Draft 8064,PPR,10,10,completed
8065,Fake Draft 8065,Standard,10,10,completed
8066,Fake Draft 8066,PPR,10,10,completed
8067,Fake Draft 8067,Standard,10,10,completed
8068,Fake Draft 8068,PPR,10,10,completed
8069,Fake Draft 8069,Standard,10,10,completed
8070,Fake Draft 8070,PPR,10,10,completed
8071,Fake Draft 8071,Standard,10,10,completed
8072,Fake Draft 8072,PPR,10,10,completed
8073,Fake Draft 8073,Standard,10,10,completed
8074,Fake Draft 8074,PPR,10,10,completed
8075,Fake Draft 8075,Standard,10,10,completed
8076,Fake Draft 8076,PPR,10,10,completed
8077,Fake Draft 8077,Standard,10,10,completed
8078,Fake Draft 8078,PPR,10,10,completed
8079,Fake Draft 8079,Standard,10,10,completed
8080,Fake Draft 8080,PPR,10,10,completed
8081,Fake Draft 8081,Standard,10,10,completed
8082,Fake Draft 8082,PPR,10,10,completed
8083,Fake Draft 8083,Standard,10,10,completed
8084,Fake Draft 8084,PPR,10,10,completed
8085,Fake Draft 8085,Standard,10,10,completed
8086,Fake Draft 8086,PPR,10,10,completed
8087,Fake Draft 8087,Standard,10,10,completed
8088,Fake Draft 8088,PPR,10,10,completed
8089,Fake Draft 8089,Standard,10,10,completed
8090,Fake Draft 8090,PPR,10,10,completed
8091,Fake Draft 8091,Standard,10,10,completed
8092,Fake Draft 8092,PPR,10,10,completed
8093,Fake Draft 8093,Standard,10,10,completed
8094,Fake Draft 8094,PPR,10,10,completed
8095,Fake Draft 8095,Standard,10,10,completed
8096,Fake Draft 8096,PPR,10,10,completed
8097,Fake Draft 8097,Standard,10,10,completed
8098,Fake Draft 8098,PPR,10,10,completed
8099,Fake Draft 8099,Standard,10,10,completed
8100,Fake Draft 8100,PPR,10,10,completed
8101,Fake Draft 8101,Standard,10,10,completed
8102,Fake Draft 8102,PPR,10,10,completed
8103,Fake Draft 8103,Standard,10,10,completed
8104,Fake Draft 8104,PPR,10,10,completed
8105,Fake Draft 8105,Standard,10,10,completed
8106,Fake Draft 8106,PPR,10,10,completed
8107,Fake Draft 8107,Standard,10,10,completed
8108,Fake Draft 8108,PPR,10,10,completed
8109,Fake Draft 8109,Standard,10,10,completed
8110,Fake Draft 8110,PPR,10,10,completed
8111,Fake Draft 8111,Standard,10,10,completed
8112,Fake Draft 8112,PPR,10,10,completed
8113,Fake Draft 8113,Standard,10,10,completed
8114,Fake Draft 8114,PPR,10,10,completed
8115,Fake Draft 8115,Standard,10,10,completed
8116,Fake Draft 8116,PPR,10,10,completed
8117,Fake Draft 8117,Standard,10,10,completed
8118,Fake Draft 8118,PPR,10,10,completed
8119,Fake Draft 8119,Standard,10,10,completed
8120,Fake Draft 8120,PPR,10,10,completed
8121,Fake Draft 8121,Standard,10,10,completed
8122,Fake Draft 8122,PPR,10,10,completed
8123,Fake Draft 8123,Standard,10,10,completed
8124,Fake Draft 8124,PPR,10,10,completed
8125,Fake Draft 8125,Standard,10,10,completed
8126,Fake Draft 8126,PPR,10,10,completed
8127,Fake Draft 8127,Standard,10,10,completed
8128,Fake Draft 8128,PPR,10,10,completed
8129,Fake Draft 8129,Standard,10,10,completed
8130,Fake Draft 8130,PPR,10,10,completed
8131,Fake Draft 8131,Standard,10,10,completed
8132,Fake Draft 8132,PPR,10,10,completed
8133,Fake Draft 8133,Standard,10,10,completed
8134,Fake Draft 8134,PPR,10,10,completed
8135,Fake Draft 8135,Standard,10,10,completed
8136,Fake Draft 8136,PPR,10,10,completed
8137,Fake Draft 8137,Standard,10,10,completed
8138,Fake Draft 8138,PPR,10,10,completed
8139,Fake Draft 8139,Standard,10,10,completed
8140,Fake Draft 8140,PPR,10,10,completed
8141,Fake Draft 8141,Standard,10,10,completed
8142,Fake Draft 8142,PPR,10,10,completed
8143,Fake Draft 8143,Standard,10,10,completed
8144,Fake Draft 8144,PPR,10,10,completed
8145,Fake Draft 8145,Standard,10,10,completed
8146,Fake Draft 8146,PPR,10,10,completed
8147,Fake Draft 8147,Standard,10,10,completed
8148,Fake Draft 8148,PPR,10,10,completed
8149,Fake Draft 8149,Standard,10,10,completed
8150,Fake Draft 8150,PPR,10,10,completed
8151,Fake Draft 8151,Standard,10,10,completed
8152,Fake Draft 8152,PPR,10,10,completed
8153,Fake Draft 8153,Standard,10,10,completed
8154,Fake Draft 8154,PPR,10,10,completed
8155,Fake Draft 8155,Standard,10,10,completed
8156,Fake Draft 8156,PPR,10,10,completed
8157,Fake Draft 8157,Standard,10,10,completed
8158,Fake Draft 8158,PPR,10,10,completed
8159,Fake Draft 8159,Standard,10,10,completed
8160,Fake Draft 8160,PPR,10,10,completed
8161,Fake Draft 8161,Standard,10,10,completed
8162,Fake Draft 8162,PPR,10,10,completed
8163,Fake Draft 8163,Standard,10,10,completed
8164,Fake Draft 8164,PPR,10,10,completed
8165,Fake Draft 8165,Standard,10,10,completed
8166,Fake Draft 8166,PPR,10,10,completed
8167,Fake Draft 8167,Standard,10,10,completed
8168,Fake Draft 8168,PPR,10,10,completed
8169,Fake Draft 8169,Standard,10,10,completed
8170,Fake Draft 8170,PPR,10,10,completed
8171,Fake Draft 8171,Standard,10,10,completed
8172,Fake Draft 8172,PPR,10,10,completed
8173,Fake Draft 8173,Standard,10,10,completed
8174,Fake Draft 8174,PPR,10,10,completed
8175,Fake Draft 8175,Standard,10,10,completed
8176,Fake Draft 8176,PPR,10,10,completed
8177,Fake Draft 8177,Standard,10,10,completed
8178,Fake Draft 8178,PPR,10,10,completed
8179,Fake Draft 8179,Standard,10,10,completed
8180,Fake Draft 8180,PPR,10,10,completed
8181,Fake Draft 8181,Standard,10,10,completed
8182,Fake Draft 8182,PPR,10,10,completed
8183,Fake Draft 8183,Standard,10,10,completed
8184,Fake Draft 8184,PPR,10,10,completed
8185,Fake Draft 8185,Standard,10,10,completed
8186,Fake Draft 8186,PPR,10,10,completed
8187,Fake Draft 8187,Standard,10,10,completed
8188,Fake Draft 8188,PPR,10,10,completed
8189,Fake Draft 8189,Standard,10,10,completed
8190,Fake Draft 8190,PPR,10,10,completed
8191,Fake Draft 8191,Standard,10,10,completed
8192,Fake Draft 8192,PPR,10,10,completed
8193,Fake Draft 8193,Standard,10,10,completed
8194,Fake Draft 8194,PPR,10,10,completed
8195,Fake Draft 8195,Standard,10,10,completed
8196,Fake Draft 8196,PPR,10,10,completed
8197,Fake Draft 8197,Standard,10,10,completed
8198,Fake Draft 8198,PPR,10,10,completed
8199,Fake Draft 8199,Standard,10,10,completed
8200,Fake Draft 8200,PPR,10,10,completed
8201,Fake Draft 8201,Standard,10,10,completed
8202,Fake Draft 8202,PPR,10,10,completed
8203,Fake Draft 8203,Standard,10,10,completed
8204,Fake Draft 8204,PPR,10,10,completed
8205,Fake Draft 8205,Standard,10,10,completed
8206,Fake Draft 8206,PPR,10,10,completed
8207,Fake Draft 8207,Standard,10,10,completed
8208,Fake Draft 8208,PPR,10,10,completed
8209,Fake Draft 8209,Standard,10,10,completed
8210,Fake Draft 8210,PPR,10,10,completed
8211,Fake Draft 8211,Standard,10,10,completed
8212,Fake Draft 8212,PPR,10,10,completed
8213,Fake Draft 8213,Standard,10,10,completed
8214,Fake Draft 8214,PPR,10,10,completed
8215,Fake Draft 8215,Standard,10,10,completed
8216,Fake Draft 8216,PPR,10,10,completed
8217,Fake Draft 8217,Standard,10,10,completed
8218,Fake Draft 8218,PPR,10,10,completed
8219,Fake Draft 8219,Standard,10,10,completed
8220,Fake Draft 8220,PPR,10,10,completed
8221,Fake Draft 8221,Standard,10,10,completed
8222,Fake Draft 8222,PPR,10,10,completed
8223,Fake Draft 8223,Standard,10,10,completed
8224,Fake Draft 8224,PPR,10,10,completed
8225,Fake Draft 8225,Standard,10,10,completed
8226,Fake Draft 8226,PPR,10,10,completed
8227,Fake Draft 8227,Standard,10,10,completed
8228,Fake Draft 8228,PPR,10,10,completed
8229,Fake Draft 8229,Standard,10,10,completed
8230,Fake Draft 8230,PPR,10,10,completed
8231,Fake Draft 8231,Standard,10,10,completed
8232,Fake Draft 8232,PPR,10,10,completed
8233,Fake Draft 8233,Standard,10,10,completed
8234,Fake Draft 8234,PPR,10,10,completed
8235,Fake Draft 8235,Standard,10,10,completed
8236,Fake Draft 8236,PPR,10,10,completed
8237,Fake Draft 8237,Standard,10,10,completed
